"concept","standard_name","similarity_score"
"usgaapaccruedliabilitiesforunredeeemedgiftcards","net income",0.579353821907013
"usgaapaccruedliabilitiesforunredeeemedgiftcards","revenue",0.572821681864235
"usgaapaccruedroyaltiescurrent","revenue",0.655993431855501
"usgaapaccruedroyaltiescurrent","cash and cash equivalents",0.636973180076628
"usgaapaccruedroyaltiescurrent","net income",0.570689655172414
"usgaapaccruedsalariescurrent","cash and cash equivalents",0.735449735449735
"usgaapaccruedsalariescurrent","net income",0.735449735449735
"usgaapaccruedsalariescurrent","revenue",0.642063492063492
"usgaapaccruedsalariescurrentandnoncurrent","cash and cash equivalents",0.68970189701897
"usgaapaccruedsalariescurrentandnoncurrent","net income",0.642276422764228
"usgaapaccruedsalariescurrentandnoncurrent","revenue",0.625813008130081
"usgaapaccruedvacationcurrent","revenue",0.681216931216931
"usgaapaccruedvacationcurrent","net income",0.642063492063492
"usgaapaccruedvacationcurrent","cash and cash equivalents",0.634920634920635
"usgaapaccumulateddepreciationdepletionandamortizationpropertyplantandequipment","revenue",0.567469567469568
"usgaapaccumulateddepreciationdepletionandamortizationpropertyplantandequipment","cash and cash equivalents",0.544159544159544
"usgaapaccumulateddepreciationdepletionandamortizationpropertyplantandequipment","net income",0.544159544159544
"usgaapaccumulatedothercomprehensiveincomelossavailableforsalesecuritiesadjustmentnetoftax","cash and cash equivalents",0.54769038701623
"usgaapaccumulatedothercomprehensiveincomelossavailableforsalesecuritiesadjustmentnetoftax","net income",0.524451578384163
"usgaapaccumulatedothercomprehensiveincomelossavailableforsalesecuritiesadjustmentnetoftax","revenue",0.518262428374788
"usgaapaccumulatedothercomprehensiveincomelossdefinedbenefitpensionandotherpostretirementplansnetoftax","cash and cash equivalents",0.535124941065535
"usgaapaccumulatedothercomprehensiveincomelossdefinedbenefitpensionandotherpostretirementplansnetoftax","net income",0.513861386138614
"usgaapaccumulatedothercomprehensiveincomelossdefinedbenefitpensionandotherpostretirementplansnetoftax","revenue",0.509559376990331
"usgaapaccumulatedothercomprehensiveincomelossforeigncurrencytranslationadjustmentnetoftax","cash and cash equivalents",0.539469893402478
"usgaapaccumulatedothercomprehensiveincomelossforeigncurrencytranslationadjustmentnetoftax","net income",0.527153558052434
"usgaapaccumulatedothercomprehensiveincomelossforeigncurrencytranslationadjustmentnetoftax","revenue",0.497830093335711
"usgaapaccumulatedothercomprehensiveincomelossnetoftax","revenue",0.585255066387142
"usgaapaccumulatedothercomprehensiveincomelossnetoftax","cash and cash equivalents",0.576694619147449
"usgaapaccumulatedothercomprehensiveincomelossnetoftax","net income",0.576694619147449
"usgaapadditionalpaidincapital","revenue",0.715106732348112
"usgaapadditionalpaidincapital","net income",0.656814449917898
"usgaapadditionalpaidincapital","cash and cash equivalents",0.647656940760389
"usgaapadditionalpaidincapitalcommonstock","revenue",0.721428571428572
"usgaapadditionalpaidincapitalcommonstock","cash and cash equivalents",0.675
"usgaapadditionalpaidincapitalcommonstock","net income",0.672619047619048
"usgaapadvanceroyaltiesnoncurrent","net income",0.569940476190476
"usgaapadvanceroyaltiesnoncurrent","cash and cash equivalents",0.5625
"usgaapadvanceroyaltiesnoncurrent","revenue",0.554398148148148
"usgaapadvancesfromfederalhomeloanbanks","cash and cash equivalents",0.58625730994152
"usgaapadvancesfromfederalhomeloanbanks","net income",0.570955165692008
"usgaapadvancesfromfederalhomeloanbanks","revenue",0.533138401559454
"usgaapallowancefordoubtfulaccountspremiumsandotherreceivables","revenue",0.620999219359875
"usgaapallowancefordoubtfulaccountspremiumsandotherreceivables","cash and cash equivalents",0.602117486338798
"usgaapallowancefordoubtfulaccountspremiumsandotherreceivables","net income",0.599141295862607
"usgaapallowancefordoubtfulaccountsreceivable","revenue",0.628787878787879
"usgaapallowancefordoubtfulaccountsreceivable","net income",0.628787878787879
"usgaapallowancefordoubtfulaccountsreceivable","cash and cash equivalents",0.610660173160173
"usgaapallowanceforloanandleaselossesrealestate","cash and cash equivalents",0.611916264090177
"usgaapallowanceforloanandleaselossesrealestate","net income",0.611916264090177
"usgaapallowanceforloanandleaselossesrealestate","revenue",0.573184168149843
"usgaapassetretirementobligationsnoncurrent","cash and cash equivalents",0.591269841269841
"usgaapassetretirementobligationsnoncurrent","revenue",0.576719576719577
"usgaapassetretirementobligationsnoncurrent","net income",0.563492063492063
"usgaapassets","net income",0.646825396825397
"usgaapassets","cash and cash equivalents",0.634920634920635
"usgaapassets","revenue",0.611111111111111
"usgaapassetscurrent","revenue",0.703007518796993
"usgaapassetscurrent","net income",0.6265664160401
"usgaapassetscurrent","cash and cash equivalents",0.608114035087719
"usgaapassetsheldforsaleatcarryingvalue","cash and cash equivalents",0.64546783625731
"usgaapassetsheldforsaleatcarryingvalue","revenue",0.587719298245614
"usgaapassetsheldforsaleatcarryingvalue","net income",0.581578947368421
"usgaapassetsheldforsalecurrent","cash and cash equivalents",0.636111111111111
"usgaapassetsheldforsalecurrent","revenue",0.601587301587302
"usgaapassetsheldforsalecurrent","net income",0.572222222222222
"usgaapassetsheldforsalelonglived","cash and cash equivalents",0.638888888888889
"usgaapassetsheldforsalelonglived","revenue",0.603670634920635
"usgaapassetsheldforsalelonglived","net income",0.575
"usgaapassetsheldforsalenotpartofdisposalgroup","cash and cash equivalents",0.594444444444444
"usgaapassetsheldforsalenotpartofdisposalgroup","revenue",0.594444444444444
"usgaapassetsheldforsalenotpartofdisposalgroup","net income",0.577777777777778
"usgaapassetsheldforsalenotpartofdisposalgroupcurrent","cash and cash equivalents",0.616096866096866
"usgaapassetsheldforsalenotpartofdisposalgroupcurrent","net income",0.616096866096866
"usgaapassetsheldforsalenotpartofdisposalgroupcurrent","revenue",0.601282051282051
"usgaapassetsheldforsalenotpartofdisposalgroupcurrentother","cash and cash equivalents",0.618908382066277
"usgaapassetsheldforsalenotpartofdisposalgroupcurrentother","net income",0.618908382066277
"usgaapassetsheldforsalenotpartofdisposalgroupcurrentother","revenue",0.604093567251462
"usgaapassetsheldintrust","revenue",0.621980676328503
"usgaapassetsheldintrust","cash and cash equivalents",0.585265700483092
"usgaapassetsheldintrust","net income",0.575741890959282
"usgaapassetsheldintrustcurrent","revenue",0.638888888888889
"usgaapassetsheldintrustcurrent","cash and cash equivalents",0.636111111111111
"usgaapassetsheldintrustcurrent","net income",0.588888888888889
"usgaapassetsheldintrustnoncurrent","revenue",0.643939393939394
"usgaapassetsheldintrustnoncurrent","cash and cash equivalents",0.640151515151515
"usgaapassetsheldintrustnoncurrent","net income",0.572150072150072
"usgaapassetsnet","revenue",0.693650793650794
"usgaapassetsnet","cash and cash equivalents",0.648611111111111
"usgaapassetsnet","net income",0.611111111111111
"usgaapassetsnoncurrent","revenue",0.645021645021645
"usgaapassetsnoncurrent","net income",0.638528138528139
"usgaapassetsnoncurrent","cash and cash equivalents",0.620075757575758
"usgaapassetsofdisposalgroupincludingdiscontinuedoperation","net income",0.596073517126149
"usgaapassetsofdisposalgroupincludingdiscontinuedoperation","revenue",0.577798663324979
"usgaapassetsofdisposalgroupincludingdiscontinuedoperation","cash and cash equivalents",0.576023391812866
"usgaapassetsofdisposalgroupincludingdiscontinuedoperation","cash and cash equivalents",0.576023391812866
"usgaapassetsofdisposalgroupincludingdiscontinuedoperationcurrent","net income",0.601190476190476
"usgaapassetsofdisposalgroupincludingdiscontinuedoperationcurrent","cash and cash equivalents",0.583059210526316
"usgaapassetsofdisposalgroupincludingdiscontinuedoperationcurrent","revenue",0.580357142857143
"usgaapassetsofdisposalgroupincludingdiscontinuedoperationnoncurrent","net income",0.603056147832267
"usgaapassetsofdisposalgroupincludingdiscontinuedoperationnoncurrent","cash and cash equivalents",0.585624509033778
"usgaapassetsofdisposalgroupincludingdiscontinuedoperationnoncurrent","revenue",0.581289978678038
"usgaapavailableforsalesecurities","cash and cash equivalents",0.663194444444445
"usgaapavailableforsalesecurities","revenue",0.606977513227513
"usgaapavailableforsalesecurities","net income",0.575
"usgaapavailableforsalesecuritiescurrent","cash and cash equivalents",0.668803418803419
"usgaapavailableforsalesecuritiescurrent","revenue",0.623931623931624
"usgaapavailableforsalesecuritiescurrent","net income",0.623931623931624
"usgaapavailableforsalesecuritiesdebtsecurities","cash and cash equivalents",0.693236714975845
"usgaapavailableforsalesecuritiesdebtsecurities","revenue",0.630434782608696
"usgaapavailableforsalesecuritiesdebtsecurities","net income",0.630434782608696
"usgaapavailableforsalesecuritiesdebtsecuritiescurrent","revenue",0.635220125786164
"usgaapavailableforsalesecuritiesdebtsecuritiescurrent","net income",0.635220125786164
"usgaapavailableforsalesecuritiesdebtsecuritiescurrent","cash and cash equivalents",0.613731656184486
"usgaapavailableforsalesecuritiesdebtsecuritiesnoncurrent","cash and cash equivalents",0.615079365079365
"usgaapavailableforsalesecuritiesdebtsecuritiesnoncurrent","revenue",0.597619047619048
"usgaapavailableforsalesecuritiesdebtsecuritiesnoncurrent","net income",0.597619047619048
"usgaapavailableforsalesecuritiesequitysecuritiescurrent","cash and cash equivalents",0.614646464646465
"usgaapavailableforsalesecuritiesequitysecuritiescurrent","revenue",0.596969696969697
"usgaapavailableforsalesecuritiesequitysecuritiescurrent","net income",0.596969696969697
"usgaapavailableforsalesecuritiesnoncurrent","cash and cash equivalents",0.69047619047619
"usgaapavailableforsalesecuritiesnoncurrent","revenue",0.626984126984127
"usgaapavailableforsalesecuritiesnoncurrent","net income",0.626984126984127
"usgaapbankoverdrafts","cash and cash equivalents",0.613888888888889
"usgaapbankoverdrafts","revenue",0.590740740740741
"usgaapbankoverdrafts","net income",0.562698412698413
"usgaapbillingsinexcessofcost","cash and cash equivalents",0.679563492063492
"usgaapbillingsinexcessofcost","revenue",0.634920634920635
"usgaapbillingsinexcessofcost","net income",0.621428571428571
"usgaapbillingsinexcessofcostcurrent","cash and cash equivalents",0.711904761904762
"usgaapbillingsinexcessofcostcurrent","net income",0.633333333333333
"usgaapbillingsinexcessofcostcurrent","revenue",0.604761904761905
"usgaapbuildingsandimprovementsgross","revenue",0.719047619047619
"usgaapbuildingsandimprovementsgross","cash and cash equivalents",0.607936507936508
"usgaapbuildingsandimprovementsgross","net income",0.605555555555556
"usgaapbusinessacquisitionpreacquisitioncontingencyamountofsettlement","cash and cash equivalents",0.651143790849673
"usgaapbusinessacquisitionpreacquisitioncontingencyamountofsettlement","net income",0.63328664799253
"usgaapbusinessacquisitionpreacquisitioncontingencyamountofsettlement","revenue",0.585511982570806
"usgaapbusinesscombinationcontingentconsiderationliability","net income",0.685045948203843
"usgaapbusinesscombinationcontingentconsiderationliability","cash and cash equivalents",0.666593567251462
"usgaapbusinesscombinationcontingentconsiderationliability","revenue",0.53874269005848
"usgaapbusinesscombinationcontingentconsiderationliabilitycurrent","cash and cash equivalents",0.669791666666667
"usgaapbusinesscombinationcontingentconsiderationliabilitycurrent","net income",0.631448412698413
"usgaapbusinesscombinationcontingentconsiderationliabilitycurrent","revenue",0.62202380952381
"usgaapbusinesscombinationcontingentconsiderationliabilitynoncurrent","cash and cash equivalents",0.670957711442786
"usgaapbusinesscombinationcontingentconsiderationliabilitynoncurrent","net income",0.632847666429756
"usgaapbusinesscombinationcontingentconsiderationliabilitynoncurrent","revenue",0.622956645344705
"usgaapbusinesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedcurrentassetsreceivables","cash and cash equivalents",0.536837376460018
"usgaapbusinesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedcurrentassetsreceivables","revenue",0.526071063806913
"usgaapbusinesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedcurrentassetsreceivables","net income",0.518633947289608
"usgaapbusinesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities","cash and cash equivalents",0.542729134664619
"usgaapbusinesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities","net income",0.530363543266769
"usgaapbusinesscombinationrecognizedidentifiableassetsacquiredandliabilitiesassumedliabilities","revenue",0.525635324871318
"usgaapcapitalizedcomputersoftwarenet","net income",0.634920634920635
"usgaapcapitalizedcomputersoftwarenet","revenue",0.607142857142857
"usgaapcapitalizedcomputersoftwarenet","cash and cash equivalents",0.597222222222222
"usgaapcapitalizedcontractcostnet","revenue",0.65922619047619
"usgaapcapitalizedcontractcostnet","net income",0.628869047619048
"usgaapcapitalizedcontractcostnet","cash and cash equivalents",0.604166666666667
